9580.0	137.0	59.25673	-48.78936	2.0
9580.0	123.0	76.53738	-45.92652	2.0
9580.0	132.0	64.82384	-22.96879	1.0
9580.0	134.0	28.34124	-12.22112	2.0
9580.0	6.0	43.58544	-39.86918	1.0
9580.0	136.0	27.65381	-12.74209	2.0
9580.0	5.0	70.71369	-21.3289	1.0
9580.0	135.0	68.53644	-57.53329	2.0
9580.0	124.0	75.4583	-45.57343	2.0
9590.0	6.0	43.58544	-39.86918	1.0
9590.0	132.0	66.7091	-21.04918	1.0
9590.0	4.0	39.42886	-44.18326	1.0
9590.0	135.0	68.12029	-57.03597	2.0
9590.0	123.0	76.81308	-46.31748	2.0
9590.0	138.0	23.91639	-3.67281	3.0
9590.0	136.0	28.07149	-13.20302	2.0
9590.0	124.0	75.84882	-45.90759	2.0
9590.0	125.0	63.2602	-19.83694	1.0
9590.0	5.0	70.71369	-21.3289	1.0
9590.0	134.0	28.75118	-12.6852	2.0
9590.0	129.0	65.97191	-17.67134	3.0
9590.0	120.0	58.03618	-23.74139	1.0
9590.0	137.0	59.75715	-48.89246	2.0
9600.0	6.0	43.58544	-39.86918	1.0
9600.0	136.0	28.47736	-13.67006	2.0
9600.0	125.0	63.25789	-19.8268	1.0
9600.0	135.0	67.71706	-56.52823	2.0
9600.0	5.0	70.71369	-21.3289	1.0
9600.0	4.0	39.42886	-44.18326	1.0
9600.0	124.0	76.20428	-46.30694	2.0
9600.0	129.0	65.96518	-17.66447	3.0
9600.0	134.0	29.16566	-13.12788	2.0
9600.0	120.0	58.04951	-23.73056	1.0
9600.0	123.0	77.10396	-46.70338	2.0
9600.0	137.0	60.27575	-49.04613	2.0
9600.0	138.0	25.55196	-5.45211	3.0
9610.0	6.0	43.58544	-39.86918	1.0
9610.0	4.0	39.42886	-44.18326	1.0
9610.0	123.0	77.42009	-47.08751	2.0
9610.0	120.0	58.0676	-23.71628	1.0
9610.0	135.0	67.31816	-55.97739	2.0
9610.0	125.0	63.26225	-19.8281	1.0
9610.0	138.0	27.26988	-7.28924	3.0
9610.0	137.0	60.76609	-49.19943	2.0
9610.0	124.0	76.50656	-46.75584	2.0
9610.0	5.0	70.71369	-21.3289	1.0
9610.0	129.0	65.96299	-17.67348	3.0
9610.0	134.0	29.56432	-13.5853	2.0
9610.0	136.0	28.89596	-14.12361	2.0
9620.0	138.0	28.97966	-9.13557	3.0
9620.0	134.0	29.96189	-14.0563	2.0
9620.0	124.0	76.75735	-47.19093	2.0
9620.0	4.0	39.42886	-44.18326	1.0
9620.0	120.0	58.06505	-23.71792	1.0
9620.0	135.0	66.90458	-55.41009	2.0
9620.0	6.0	43.58544	-39.86918	1.0
9620.0	137.0	61.22311	-49.35605	2.0
9620.0	5.0	70.71369	-21.3289	1.0
9620.0	129.0	65.97134	-17.69322	3.0
9620.0	136.0	29.34162	-14.55316	2.0
9620.0	125.0	63.27099	-19.83154	1.0
9620.0	123.0	77.76216	-47.47122	2.0
9630.0	4.0	39.42886	-44.18326	1.0
9630.0	135.0	66.45788	-54.87426	2.0
9630.0	137.0	61.6714	-49.50327	2.0
9630.0	138.0	30.68615	-11.00209	3.0
9630.0	134.0	30.35811	-14.52521	2.0
9630.0	136.0	29.82538	-14.957	2.0
9630.0	120.0	58.06951	-23.71217	1.0
9630.0	129.0	65.97843	-17.71081	3.0
9630.0	5.0	70.71369	-21.3289	1.0
9630.0	124.0	77.03033	-47.62913	2.0
9630.0	6.0	43.58544	-39.86918	1.0
9630.0	123.0	78.12948	-47.8537	2.0
9630.0	125.0	63.26458	-19.83344	1.0
9640.0	123.0	78.52251	-48.23518	2.0
9640.0	136.0	30.29975	-15.35436	2.0
9640.0	129.0	65.98297	-17.72465	3.0
9640.0	5.0	70.71369	-21.3289	1.0
9640.0	137.0	62.11569	-49.61859	2.0
9640.0	135.0	65.95398	-54.38549	2.0
9640.0	6.0	43.58544	-39.86918	1.0
9640.0	125.0	63.25466	-19.83119	1.0
9640.0	120.0	58.06377	-23.71808	1.0
9640.0	4.0	39.42886	-44.18326	1.0
9640.0	134.0	30.73305	-15.00112	2.0
9640.0	124.0	77.32596	-48.0951	2.0
9640.0	138.0	32.37277	-12.8747	3.0
9650.0	5.0	70.71369	-21.3289	1.0
9650.0	134.0	31.09052	-15.46655	2.0
9650.0	137.0	62.53781	-49.7116	2.0
9650.0	135.0	65.42656	-53.92905	2.0
9650.0	129.0	65.98549	-17.72983	3.0
9650.0	138.0	34.0081	-14.71732	3.0
9650.0	6.0	43.58544	-39.86918	1.0
9650.0	136.0	30.65829	-15.86841	2.0
9650.0	4.0	39.42886	-44.18326	1.0
9650.0	125.0	63.25624	-19.83318	1.0
9650.0	123.0	78.94125	-48.61565	2.0
9650.0	124.0	77.64335	-48.56673	2.0
9650.0	120.0	58.07394	-23.71979	1.0
9660.0	6.0	43.58544	-39.86918	1.0
9660.0	134.0	31.45047	-15.94031	2.0
9660.0	129.0	65.9847	-17.72145	3.0
9660.0	120.0	58.0734	-23.71351	1.0
9660.0	137.0	62.96139	-49.7894	2.0
9660.0	135.0	64.90756	-53.5091	2.0
9660.0	5.0	70.71369	-21.3289	1.0
9660.0	125.0	63.26095	-19.83822	1.0
9660.0	138.0	35.64619	-16.58351	3.0
9660.0	136.0	31.00771	-16.40459	2.0
9660.0	4.0	39.42886	-44.18326	1.0
9660.0	124.0	77.98202	-48.99878	2.0
9660.0	123.0	79.38571	-48.99512	2.0
9670.0	135.0	64.39491	-53.07822	2.0
9670.0	136.0	31.41833	-16.90503	2.0
9670.0	129.0	65.98069	-17.70223	3.0
9670.0	124.0	78.33776	-49.34861	2.0
9670.0	134.0	31.84488	-16.42078	2.0
9670.0	137.0	63.38247	-49.78655	2.0
9670.0	5.0	70.71369	-21.3289	1.0
9670.0	138.0	37.25476	-18.45198	3.0
9670.0	4.0	39.42886	-44.18326	1.0
9670.0	125.0	63.26357	-19.84092	1.0
9670.0	6.0	43.58544	-39.86918	1.0
9670.0	120.0	58.07429	-23.71058	1.0
9670.0	123.0	79.85589	-49.37359	2.0
9680.0	135.0	63.91523	-52.64242	2.0
9680.0	6.0	43.58544	-39.86918	1.0
9680.0	134.0	32.32657	-16.7896	2.0
9680.0	129.0	65.97435	-17.68202	3.0
9680.0	139.0	27.19393	-3.28043	1.0
9680.0	5.0	70.71369	-21.3289	1.0
9680.0	125.0	63.2596	-19.83159	1.0
9680.0	124.0	78.70502	-49.59446	2.0
9680.0	138.0	38.86701	-20.32342	3.0
9680.0	4.0	39.42886	-44.18326	1.0
9680.0	120.0	58.07638	-23.71288	1.0
9680.0	136.0	31.87054	-17.33936	2.0
9680.0	137.0	63.72502	-49.73367	2.0
9690.0	4.0	39.42886	-44.18326	1.0
9690.0	5.0	70.71369	-21.3289	1.0
9690.0	125.0	63.26011	-19.8307	1.0
9690.0	136.0	32.33907	-17.70779	2.0
9690.0	124.0	79.07709	-49.75063	2.0
9690.0	6.0	43.58544	-39.86918	1.0
9690.0	134.0	32.78363	-17.17876	2.0
9690.0	138.0	40.50423	-22.21843	3.0
9690.0	120.0	58.07567	-23.71072	1.0
9690.0	129.0	65.97373	-17.68111	3.0
9690.0	137.0	63.9148	-49.70122	2.0
9690.0	139.0	31.08077	-7.37253	1.0
9690.0	135.0	63.47407	-52.19761	2.0
9700.0	139.0	35.01799	-11.55133	1.0
9700.0	137.0	63.96809	-49.68679	2.0
9700.0	134.0	33.18973	-17.60834	2.0
9700.0	135.0	63.07783	-51.7182	2.0
9700.0	136.0	32.75845	-18.09212	2.0
9700.0	138.0	42.12595	-24.1078	3.0
9700.0	5.0	70.71369	-21.3289	1.0
9700.0	129.0	65.97669	-17.68609	3.0
9700.0	6.0	43.58544	-39.86918	1.0
9700.0	125.0	63.25774	-19.8265	1.0
