5530.0	1.0	169.30565	-39.36594	1.0
5530.0	73.0	162.4498	-42.69806	1.0
5530.0	2.0	174.4277	-37.73057	1.0
5530.0	3.0	179.51757	-35.93669	1.0
5540.0	73.0	159.35437	-42.21132	1.0
5540.0	1.0	169.30565	-39.36594	1.0
5540.0	2.0	174.4277	-37.73057	1.0
5540.0	3.0	179.51757	-35.93669	1.0
5540.0	72.0	111.4846	-81.8382	1.0
5550.0	3.0	179.51757	-35.93669	1.0
5550.0	73.0	156.49599	-41.17054	1.0
5550.0	72.0	117.12369	-78.98733	1.0
5550.0	2.0	174.4277	-37.73057	1.0
5550.0	1.0	169.30565	-39.36594	1.0
5560.0	1.0	169.30565	-39.36594	1.0
5560.0	2.0	174.4277	-37.73057	1.0
5560.0	3.0	179.51757	-35.93669	1.0
5560.0	73.0	153.90238	-39.70929	1.0
5560.0	72.0	122.75776	-76.21852	1.0
5570.0	3.0	179.51757	-35.93669	1.0
5570.0	2.0	174.4277	-37.73057	1.0
5570.0	72.0	128.42545	-73.51137	1.0
5570.0	1.0	169.30565	-39.36594	1.0
5570.0	73.0	151.59564	-37.78713	1.0
5580.0	73.0	149.52421	-35.5022	1.0
5580.0	72.0	134.12643	-70.87321	1.0
5580.0	1.0	169.30565	-39.36594	1.0
5580.0	2.0	174.4277	-37.73057	1.0
5580.0	3.0	179.51757	-35.93669	1.0
5590.0	1.0	169.30565	-39.36594	1.0
5590.0	74.0	176.552	-40.55491	1.0
5590.0	2.0	174.4277	-37.73057	1.0
5590.0	73.0	147.80193	-32.79397	1.0
5590.0	3.0	179.51757	-35.93669	1.0
5590.0	72.0	139.81667	-68.29195	1.0
5600.0	3.0	179.51757	-35.93669	1.0
5600.0	2.0	174.4277	-37.73057	1.0
5600.0	1.0	169.30565	-39.36594	1.0
5600.0	74.0	170.82238	-42.52459	1.0
5600.0	72.0	145.48708	-65.76675	1.0
5600.0	73.0	146.44128	-29.72334	1.0
5610.0	1.0	169.30565	-39.36594	1.0
5610.0	2.0	174.4277	-37.73057	1.0
5610.0	72.0	151.13271	-63.29563	1.0
5610.0	3.0	179.51757	-35.93669	1.0
5610.0	73.0	145.42462	-26.32966	1.0
5610.0	74.0	165.04899	-44.49997	1.0
5620.0	73.0	144.74461	-22.64238	1.0
5620.0	2.0	174.4277	-37.73057	1.0
5620.0	72.0	156.7555	-60.87409	1.0
5620.0	74.0	159.26796	-46.49199	1.0
5620.0	1.0	169.30565	-39.36594	1.0
5620.0	3.0	179.51757	-35.93669	1.0
5630.0	2.0	174.4277	-37.73057	1.0
5630.0	74.0	153.49464	-48.52987	1.0
5630.0	1.0	169.30565	-39.36594	1.0
5630.0	73.0	144.35097	-18.70601	1.0
5630.0	72.0	162.36183	-58.49531	1.0
5630.0	3.0	179.51757	-35.93669	1.0
5640.0	73.0	144.08939	-14.54545	1.0
5640.0	2.0	174.4277	-37.73057	1.0
5640.0	3.0	179.51757	-35.93669	1.0
5640.0	72.0	167.95701	-56.12977	1.0
5640.0	1.0	169.30565	-39.36594	1.0
5640.0	74.0	147.72269	-50.65241	1.0
5650.0	74.0	141.97601	-52.89324	1.0
5650.0	2.0	174.4277	-37.73057	1.0
5650.0	3.0	179.51757	-35.93669	1.0
5650.0	1.0	169.30565	-39.36594	1.0
5650.0	73.0	143.89431	-10.18714	1.0
5660.0	2.0	174.4277	-37.73057	1.0
5660.0	3.0	179.51757	-35.93669	1.0
5660.0	74.0	136.27943	-55.21462	1.0
5660.0	1.0	169.30565	-39.36594	1.0
5670.0	74.0	130.5914	-57.60575	1.0
5670.0	1.0	169.30565	-39.36594	1.0
5670.0	3.0	179.51757	-35.93669	1.0
5670.0	2.0	174.4277	-37.73057	1.0
5680.0	2.0	174.4277	-37.73057	1.0
5680.0	3.0	179.51757	-35.93669	1.0
5680.0	74.0	124.94074	-60.06434	1.0
5680.0	1.0	169.30565	-39.36594	1.0
5690.0	74.0	119.30289	-62.60213	1.0
5690.0	2.0	174.4277	-37.73057	1.0
5690.0	1.0	169.30565	-39.36594	1.0
5690.0	3.0	179.51757	-35.93669	1.0
5700.0	74.0	113.7036	-65.22294	1.0
5700.0	2.0	174.4277	-37.73057	1.0
5700.0	1.0	169.30565	-39.36594	1.0
5700.0	3.0	179.51757	-35.93669	1.0
5710.0	74.0	108.12227	-67.90835	1.0
5710.0	2.0	174.4277	-37.73057	1.0
5710.0	3.0	179.51757	-35.93669	1.0
5710.0	1.0	169.30565	-39.36594	1.0
5720.0	74.0	102.56545	-70.66963	1.0
5720.0	2.0	174.4277	-37.73057	1.0
5720.0	1.0	169.30565	-39.36594	1.0
5720.0	3.0	179.51757	-35.93669	1.0
5730.0	3.0	179.51757	-35.93669	1.0
5730.0	74.0	97.04977	-73.50431	1.0
5730.0	1.0	169.30565	-39.36594	1.0
5730.0	2.0	174.4277	-37.73057	1.0
5740.0	1.0	169.30565	-39.36594	1.0
5740.0	74.0	91.56896	-76.40326	1.0
5740.0	2.0	174.4277	-37.73057	1.0
5740.0	3.0	179.51757	-35.93669	1.0
5740.0	75.0	178.8987	-40.95624	1.0
5750.0	75.0	173.98733	-42.84153	1.0
5750.0	74.0	86.11786	-79.35782	1.0
5750.0	2.0	174.4277	-37.73057	1.0
5750.0	3.0	179.51757	-35.93669	1.0
5750.0	1.0	169.30565	-39.36594	1.0
5760.0	3.0	179.51757	-35.93669	1.0
5760.0	75.0	168.89947	-44.78725	1.0
5760.0	1.0	169.30565	-39.36594	1.0
5760.0	2.0	174.4277	-37.73057	1.0
5760.0	74.0	80.68841	-82.36515	1.0
5770.0	74.0	75.28581	-85.42288	1.0
5770.0	2.0	174.4277	-37.73057	1.0
5770.0	75.0	163.7288	-46.76433	1.0
5770.0	3.0	179.51757	-35.93669	1.0
5770.0	1.0	169.30565	-39.36594	1.0
5780.0	3.0	179.51757	-35.93669	1.0
5780.0	74.0	69.90742	-88.51384	1.0
5780.0	1.0	169.30565	-39.36594	1.0
5780.0	2.0	174.4277	-37.73057	1.0
5780.0	75.0	158.48761	-48.77539	1.0
5790.0	74.0	64.55509	-91.6447	1.0
5790.0	2.0	174.4277	-37.73057	1.0
5790.0	1.0	169.30565	-39.36594	1.0
5790.0	75.0	153.24878	-50.80653	1.0
5790.0	3.0	179.51757	-35.93669	1.0
5800.0	2.0	174.4277	-37.73057	1.0
5800.0	1.0	169.30565	-39.36594	1.0
5800.0	74.0	59.22348	-94.82474	1.0
5800.0	3.0	179.51757	-35.93669	1.0
5800.0	75.0	148.0297	-52.8692	1.0
5810.0	2.0	174.4277	-37.73057	1.0
5810.0	1.0	169.30565	-39.36594	1.0
5810.0	75.0	142.87631	-54.9833	1.0
5810.0	3.0	179.51757	-35.93669	1.0
5820.0	1.0	169.30565	-39.36594	1.0
5820.0	2.0	174.4277	-37.73057	1.0
5820.0	3.0	179.51757	-35.93669	1.0
5820.0	75.0	137.82291	-57.14573	1.0
5830.0	1.0	169.30565	-39.36594	1.0
5830.0	3.0	179.51757	-35.93669	1.0
5830.0	75.0	132.83655	-59.35312	1.0
5830.0	2.0	174.4277	-37.73057	1.0
5840.0	1.0	169.30565	-39.36594	1.0
5840.0	75.0	127.85802	-61.61922	1.0
5840.0	2.0	174.4277	-37.73057	1.0
5840.0	3.0	179.51757	-35.93669	1.0
5850.0	1.0	169.30565	-39.36594	1.0
5850.0	2.0	174.4277	-37.73057	1.0
5850.0	75.0	122.8339	-63.93812	1.0
5850.0	3.0	179.51757	-35.93669	1.0
5860.0	3.0	179.51757	-35.93669	1.0
5860.0	1.0	169.30565	-39.36594	1.0
5860.0	2.0	174.4277	-37.73057	1.0
5860.0	75.0	117.71996	-66.34011	1.0
5870.0	1.0	169.30565	-39.36594	1.0
5870.0	3.0	179.51757	-35.93669	1.0
5870.0	75.0	112.51507	-68.83749	1.0
5870.0	2.0	174.4277	-37.73057	1.0
5880.0	2.0	174.4277	-37.73057	1.0
5880.0	1.0	169.30565	-39.36594	1.0
5880.0	3.0	179.51757	-35.93669	1.0
5880.0	75.0	107.22774	-71.40945	1.0
5890.0	75.0	101.87581	-74.08361	1.0
5890.0	3.0	179.51757	-35.93669	1.0
5890.0	1.0	169.30565	-39.36594	1.0
5890.0	2.0	174.4277	-37.73057	1.0
5900.0	3.0	179.51757	-35.93669	1.0
5900.0	2.0	174.4277	-37.73057	1.0
5900.0	1.0	169.30565	-39.36594	1.0
5900.0	75.0	96.45209	-76.83645	1.0
5910.0	1.0	169.30565	-39.36594	1.0
5910.0	75.0	90.96591	-79.67147	1.0
5910.0	3.0	179.51757	-35.93669	1.0
5910.0	76.0	69.23822	-105.01761	1.0
5910.0	2.0	174.4277	-37.73057	1.0
5920.0	75.0	85.40816	-82.60737	1.0
5920.0	76.0	75.61665	-101.30621	1.0
5920.0	2.0	174.4277	-37.73057	1.0
5920.0	1.0	169.30565	-39.36594	1.0
5920.0	3.0	179.51757	-35.93669	1.0
5930.0	1.0	169.30565	-39.36594	1.0
5930.0	76.0	82.08619	-97.61143	1.0
5930.0	3.0	179.51757	-35.93669	1.0
5930.0	2.0	174.4277	-37.73057	1.0
5930.0	75.0	79.79676	-85.62193	1.0
5940.0	76.0	88.62003	-93.97916	1.0
5940.0	2.0	174.4277	-37.73057	1.0
5940.0	3.0	179.51757	-35.93669	1.0
5940.0	75.0	74.20588	-88.74341	1.0
5940.0	77.0	178.82421	-40.53819	1.0
5940.0	1.0	169.30565	-39.36594	1.0
5950.0	77.0	172.13786	-43.08701	1.0
5950.0	76.0	95.21095	-90.45086	1.0
5950.0	3.0	179.51757	-35.93669	1.0
5950.0	2.0	174.4277	-37.73057	1.0
5950.0	75.0	68.68492	-91.94943	1.0
5950.0	1.0	169.30565	-39.36594	1.0
5960.0	1.0	169.30565	-39.36594	1.0
5960.0	2.0	174.4277	-37.73057	1.0
5960.0	76.0	101.86954	-86.97822	1.0
5960.0	77.0	165.35201	-45.77188	1.0
5960.0	75.0	63.24264	-95.2207	1.0
5960.0	3.0	179.51757	-35.93669	1.0
5970.0	76.0	108.5787	-83.58402	1.0
5970.0	77.0	158.57544	-48.5089	1.0
5970.0	3.0	179.51757	-35.93669	1.0
5970.0	1.0	169.30565	-39.36594	1.0
5970.0	2.0	174.4277	-37.73057	1.0
5980.0	76.0	115.30826	-80.24431	1.0
5980.0	2.0	174.4277	-37.73057	1.0
5980.0	77.0	151.81393	-51.28294	1.0
5980.0	3.0	179.51757	-35.93669	1.0
5980.0	1.0	169.30565	-39.36594	1.0
5990.0	77.0	145.06387	-54.10691	1.0
5990.0	76.0	122.06653	-76.96638	1.0
5990.0	2.0	174.4277	-37.73057	1.0
5990.0	3.0	179.51757	-35.93669	1.0
5990.0	1.0	169.30565	-39.36594	1.0
